Crystal_rise,Crystal_weight,Real_growth_rate,liquid_inlet_distance,diameter
0.09557158730246812,0.0020807629230431557,0.17913293446356038,0.9829329647186815,0.9359025953017976
0.07685023221102621,0.0022843837580487913,0.17836001604714857,0.9817409081908701,0.9321623306425693
0.04742466319691058,0.0018284252740428109,0.17756304614902074,0.9802915156465553,0.9259364470642311
0.04742466319691058,0.0017869172898347108,0.17671989740599914,0.9794328945019959,0.9207916104443541
0.011191108010032036,0.0013171418820709935,0.1757972825673897,0.9786143256557247,0.9159545171192178
0.0,0.0019832434756514583,0.1748575430737982,0.977709143714405,0.9110227335495722
0.0,0.001877342333309412,0.17390914504678934,0.9771699396486964,0.9080005365781005
0.0,0.0019112696036545362,0.17294381477665288,0.9765321067984518,0.9044575432616284
0.0,0.002301776490232471,0.17196155226338838,0.9760449707205183,0.9023270127595424
0.0,0.001831314527250938,0.17098987240207908,0.9755858712513865,0.9007567328709456
0.0,0.0021536808084645365,0.17000876435993684,0.9750464168588133,0.8984920578557478
0.0,0.002281780569514724,0.16901803572510854,0.9744173454488199,0.8950279730764237
0.0,0.00240710550322637,0.16802288161764478,0.9737304485331719,0.8898200096269022
0.0,0.002025609653881766,0.1670175296819334,0.9733484497382456,0.8866715589959995
0.0,0.0019640771424885295,0.16599755444533892,0.9727782051413632,0.881589849205767
0.0,0.002089831173211293,0.16496738138049727,0.9722820572963145,0.877549732105507
0.0,0.0018474199684012926,0.16393316766672683,0.971856251300135,0.8744722991580147
0.0,0.0021234723788823573,0.16290761248637464,0.9713102884090901,0.8709766509638825
0.0,0.002079733090216501,0.16191168873149575,0.9707400438122076,0.8684042326539441
0.0,0.0022201336322518472,0.1609392392227713,0.9702884541490049,0.8669365338636226
0.0,0.002540440247812109,0.1599664048903393,0.969758261850411,0.8653346905601893
0.0,0.002310787527465774,0.1589104486370987,0.9692355793577467,0.8628569624947602
0.0,0.002053214894929878,0.15776194228221607,0.9686102628507174,0.8597874204010338
0.0,0.002585152156369813,0.15654031942291802,0.9679110999187188,0.8564101350125384
0.0,0.0024596841903211097,0.15523730634949473,0.967402686057319,0.8539955337768106
0.0,0.002634812983789009,0.15394372145690394,0.966601389764685,0.8502079239953275
0.0,0.002315307349316148,0.1526766894001268,0.9660566785079616,0.8482036471526158
0.0,0.002380701733809387,0.15144871694965634,0.9654145901010243,0.8458127184780437
0.0,0.002050010970580246,0.15022824856148054,0.9648022905909392,0.8429483385807828
0.0,0.0019695695842307515,0.14903644953951023,0.9642282910910922,0.8397446519739162
0.0,0.0020204318832810486,0.14785773452359274,0.9635456497321375,0.8354914818234533
0.0,0.002058221026726176,0.1466788270958217,0.9626862776069853,0.8306701702057353
0.0,0.0017131126039237332,0.14552070014825302,0.9620812375759649,0.826196056151332
0.0,0.0021175508401290455,0.14436199596512322,0.9616349047769124,0.8228266616165456
0.0,0.0018252785626279855,0.14319540289599075,0.9611222353588198,0.8190785061036081
0.0,0.0020805340713039022,0.14202880982685784,0.960500673754755,0.8146596280251686
0.0,0.00236302293695162,0.14086433328811632,0.9599539598831173,0.8109745993419324
0.0,0.002382589760658277,0.1397073608116699,0.9592908440195786,0.8068634645582335
0.0,0.001737742772361467,0.13855135039449218,0.9587674105463206,0.8039517395387179
0.0,0.0016536969711186122,0.13741746734049265,0.9583138182682036,0.8010400145191454
0.0,0.0016429123329060602,0.13627300163453837,0.957911793324133,0.7975049120564108
0.0,0.0019611878892803747,0.13513584757902564,0.9574967513831185,0.7935831577618444
0.0,0.002081792755869838,0.13398984257824154,0.9570051094216272,0.7890616985851864
0.0,0.0022881025988117365,0.13283171563067286,0.9565502655091886,0.7851951802665553
0.0,0.002381445501961982,0.13167339627125063,0.9561685170411265,0.7822518918322316
0.0,0.002251200255856234,0.13051334520514457,0.955811300605766,0.7790797686401731
0.0,0.0022131250477370468,0.1293540637864532,0.9555281809222393,0.7768940021621233
0.0,0.002299631005176911,0.12819170377810263,0.955184482137551,0.7746451088543438
0.0,0.0018843795242916017,0.12702741965121467,0.9548192552425327,0.7729485753063727
0.0,0.0019974894964203405,0.12586063417022864,0.9544402603699782,0.771686038712545
0.0,0.0019617600186285222,0.12469731210260937,0.9541180896956198,0.7715282216383059
0.0,0.002462773688801101,0.1235507298662637,0.9537466046289944,0.770833826511705
0.0,0.0027068440687207374,0.12243878176358924,0.953358097335596,0.7699579417497375
0.0,0.0031146864745475455,0.12243878176358924,0.953023660644887,0.7682456264943482
0.0,0.0022473383827562587,0.12029069582860696,0.95276031678364,0.7664622935555485
0.0,0.0021037911293060874,0.11924955528810299,0.9524656820643556,0.7643159813460443
0.0,0.002517841138560295,0.11924955528810299,0.9522353813491968,0.7628246099945954
0.004364845969460296,0.00237838460994938,0.11712436636371404,0.9518323550976688,0.7600943746104178
0.014059170809659072,0.002308985320019108,0.11605455645700502,0.9515835301945514,0.7579086081323112
0.02111955122514203,0.0023938321023493636,0.11501168420981722,0.9510758673137449,0.7555808062874405
0.031809095902876394,0.002035307246332857,0.113981126321268,0.9506575711234946,0.7544129599381506
0.04453870599920101,0.0027640283970680746,0.11300713751771374,0.9501646775276817,0.7534423849316454
0.05727632695978341,0.002229087456550344,0.11205970154997358,0.9497964467102917,0.7526375178530884
0.06857799183238639,0.0025974529373549715,0.11110302981325448,0.9494199551063802,0.7516353794317183
0.07746373956853697,0.0025158100793743754,0.11110302981325448,0.9490805118783852,0.7503097160081893
0.08338272788307882,0.0022469951051473647,0.10930320933351378,0.9487082758311665,0.7487867812418756
0.08489216891202062,0.002491065485067001,0.1084413966406812,0.948167069150543,0.7455988763424557
0.08269670659845524,0.002317424227904291,0.10761671943561746,0.9477545304781716,0.7426871513229116
0.078902227228338,0.002719831404923684,0.1067947359965058,0.9473855486801892,0.7389232141025275
0.078902227228338,0.0028561698285871906,0.10595716719724235,0.9468613642263384,0.7341808110219574
0.07052494395862924,0.0028105139066050278,0.10508804285396778,0.9464681007225184,0.7314505756378082
0.0691609122536399,0.0026628187153808214,0.10420949032986115,0.9460708319888693,0.7284678329348822
0.07004776000976559,0.0027973406283639535,0.10420949032986115,0.9458425338886249,0.726755517679436
0.07821083068847651,0.0025147945497814017,0.10248413323751215,0.9457191227445236,0.7257060341358681
0.08614318154074924,0.002998186636031047,0.10248413323751215,0.9455531560334907,0.7254298542559354
0.09869145480069247,0.002413699293963789,0.1016654207999137,0.9453849363806788,0.7253667274262625
0.11021385192871097,0.002820626292833528,0.10011573573001531,0.945231486012861,0.7252562554743065
0.12029290632768114,0.0030777984348257514,0.0993766817998587,0.9450499990362415,0.7240884091249882
0.12288409146395601,0.0028042347870091133,0.09858028913729244,0.9448387231627697,0.7219499877691931
0.12529879483309664,0.002804635277552814,0.09779120812516773,0.9446554838981001,0.7197878938522422
0.12831511064009232,0.0023385214976172353,0.09779120812516773,0.9445173034690046,0.7181544871339725
0.12484044161709867,0.0024574957955644516,0.09593924403306753,0.9442589661450442,0.7147850925991861
0.12141949046741835,0.0030093717647873275,0.09593924403306753,0.9441072680652762,0.712978087099259
0.12074356079101561,0.0029169156621267345,0.09494543680858003,0.9439285346841639,0.7113288986735711
0.12645007046786222,0.0024565231756726036,0.09394835858257844,0.9437643202611812,0.7112973352587346
0.13933126276189628,0.0027774591335158194,0.09290702563022091,0.9435625568085528,0.7118102407499691
0.1553144975142045,0.0023173813182031933,0.09092114288792841,0.943396840424384,0.712346818802331
0.16967794244939632,0.0026683540668241412,0.08999121639887742,0.9430919423036628,0.7128123791713392
0.17743003151633524,0.0025273241825058412,0.08999121639887742,0.9426543709448614,0.7125361992914065
0.18025609796697445,0.0024744308242696245,0.08823584305734711,0.942216549259195,0.711281553551288
0.178551552512429,0.0025463760897991294,0.08737826342529642,0.9417549465214201,0.7096481468330182
0.17691560225053266,0.0028031763477150418,0.08651779761543965,0.9413351483699841,0.7078490321868003
0.1758786981756037,0.0027829801817254585,0.08651779761543965,0.9408515168681506,0.7060183541257459
0.1738277088512074,0.002680111324928569,0.08559806895463584,0.9403028003815981,0.7041008766738344
0.17497829090465195,0.0025654279970924454,0.08460734031980754,0.9399518421178452,0.7035011717917996
0.18098449707031244,0.0029339937231689095,0.08357216454676886,0.9395057596456573,0.7034380449620983
0.18685455322265626,0.003064181756339851,0.08147429810560869,0.9392566844156758,0.7033196821564047
0.19298740733753544,0.003341435638452017,0.08147429810560869,0.9388689281028701,0.7034696083769632
0.19810236150568178,0.0029590243821503714,0.07959366464730389,0.9385199724540316,0.7033196821564047
0.2000661676580256,0.0028639650909556835,0.07959366464730389,0.9382421096346552,0.7027041955669233
0.20273680253462362,0.0027654158107373317,0.07874570560793925,0.9380633762535429,0.7024595791019124
0.20273680253462362,0.0029428903345325996,0.07797144030855163,0.9376866343227668,0.7017020571456101
0.2036692532626065,0.0033180927610476085,0.07725893921420912,0.9373669669170519,0.7011339156783549
0.2048496593128551,0.003085264722819059,0.07656260071557952,0.9371091302468197,0.7004553022591722
0.20569083473899147,0.00313675636415231,0.07586876357104844,0.9368728216869175,0.7002501400626784
0.20875327370383517,0.0029672916512311076,0.07521244673799332,0.9367636791740817,0.7001475589644315
0.2128262606534091,0.0028005445527135575,0.0745805662103618,0.9366460255478593,0.7002343583552317
0.21678605513139199,0.0033303649355653497,0.07397446887112924,0.9365541555886596,0.7001475589644315
0.220055458762429,0.003433519857036327,0.07339915742849223,0.9364948281218199,0.7004553022591722
0.22784909335049713,0.0034901320560354887,0.07282615492810018,0.9363869372433056,0.7007472638464378
0.23059650767933232,0.003677533024021129,0.07226893019971348,0.9363231038929081,0.7003763937220526
0.23196931318803266,0.0032956366841328244,0.07171651576767024,0.9363291117376515,0.7003132668923513
0.23340814763849432,0.0037796008997306174,0.07120546988417731,0.9363821810328836,0.6994531638378021
0.23109692660245024,0.003851174281183839,0.07069904188517429,0.9364788072025048,0.6981748455365562
0.2273653203790838,0.003775166897282467,0.07023032660950079,0.936637013780744,0.6969991083335572
0.2234463778409091,0.003191966846248534,0.06978970346447122,0.9367774471516184,0.6958786071065219
0.22144019386985087,0.003256216972045478,0.06934523208236731,0.9368948504509762,0.6948922503925701
0.22150240811434657,0.00331929423267871,0.06883014554994649,0.9369679458953526,0.6942925455105069
0.22003631591796874,0.0036237528652952877,0.06819557125636244,0.9370275236890568,0.693519241846758
0.21842921863902692,0.0030537403957361375,0.06743785337639485,0.9370685772948024,0.692390849766042
0.21846667203036224,0.003309138936749112,0.06668013549642726,0.93707483546641,0.6920831064713013
0.2218502391468395,0.0037477905079736362,0.06594242844924691,0.9370600661814164,0.6922567052529303
0.22831372347745021,0.003882355330657866,0.06523897071202933,0.9370708302365813,0.6928090650127672
0.23883486661044034,0.004131660694113054,0.0645653368121395,0.9370054949249982,0.6937165131895711
0.2507686268199573,0.004051734224176873,0.06393037769484788,0.9364637875906465,0.694521380268128
0.2590594898570668,0.0036839122662529755,0.06333101477049574,0.9361503783565388,0.6950737400279365
0.2632925553755327,0.0034742411633907067,0.0627697493931807,0.9360872959867346,0.6953341382004226
0.27233546863902697,0.0035736486376312937,0.06223176585016654,0.936180918233984,0.6963520583292109
0.2823842135342684,0.003743456628161418,0.06172476061560239,0.9363488875599313,0.6974804504099552
0.29063554243607953,0.003514919560043961,0.061188123955564055,0.9365809405631402,0.6983247717570578
0.2955035122958097,0.0037670855702398864,0.060592416856432685,0.9368482896542158,0.6989086949317311
0.30308359319513495,0.0033327249691264826,0.05995149297167579,0.9371146374378345,0.6997609071325428
0.3121658325195313,0.003913007160484844,0.059288441723740704,0.9375754891950161,0.7015915851935972
0.3121658325195313,0.003327003675645007,0.058611921646044784,0.9378140506966972,0.7026410687372504
0.32046654441139916,0.003304662024599836,0.05793463192093373,0.9381324664680906,0.7036274254511738
0.3264096346768465,0.0032282541501547635,0.05729390044803084,0.9384613959677848,0.7048583986301367
0.3329596085981889,0.003455275075499614,0.05669145893401906,0.9388754366013423,0.7062471888833954
0.3410233931107954,0.003949737864635899,0.05607420170727018,0.9395460622708101,0.708638117557939
0.3494508223100142,0.004331233713980531,0.05545617483310661,0.9399858865713904,0.7095297840273815
0.35304371226917614,0.004416080496310759,0.054782733345070334,0.94043497296595,0.7105003590338868
0.35672260631214486,0.0044895705110802875,0.05410736773849667,0.9408597776546725,0.7112263175753242
0.3584702231667258,0.004625250985993423,0.05340814306206143,0.9413586790952284,0.7121653291669645
0.36394486860795455,0.004534396845507632,0.052625411641109565,0.9419549576859982,0.7145483669878274
0.3837604175914417,0.004920584155507057,0.05177091059871808,0.9423384584421106,0.7156925407759616
0.39304421164772724,0.005025398252087615,0.05090351796212733,0.9429858037131986,0.7182491773785102
0.41199368563565336,0.0044962072115188045,0.050039588738903795,0.9432819403936687,0.7201745456841024
0.41695189042524855,0.004770886511564321,0.049260128319465135,0.9437728313745672,0.722163040819396
0.4213779796253551,0.004502185963206923,0.04852954051087233,0.9441533282083079,0.7245855329088329
0.4472502274946733,0.0045788226893912765,0.04787476297264748,0.9444902681676599,0.7271579512187714
0.4696222478693181,0.00419157694009778,0.047344475903782435,0.9449521212322989,0.7318372274696401
0.5088832508433949,0.004409701254078913,0.04692578771007749,0.9452797990976716,0.7355696012751878
0.5468651511452414,0.0041376251425674915,0.046662568294181916,0.945744155430954,0.7415193049736217
0.5852219321511007,0.0044264646439796385,0.04654385018043383,0.9461539405078179,0.7464905428118414
0.6195865977894175,0.003917441162932994,0.046543272944872704,0.9465484556459598,0.7504833147898466
0.6472505049272017,0.004607801040874937,0.046684118421799425,0.9469034191395413,0.7560305849490021
0.6765873995694247,0.0039068567699922785,0.046933484184226604,0.9470501106820228,0.758113770328805
0.6848241632634942,0.0041961825813503495,0.04729560329293614,0.9473662735116377,0.7623195953570416
0.6865651910955253,0.003832537167667932,0.0477125597799577,0.9475973252073893,0.764994594765227
0.7001718694513492,0.00456354683579574,0.04816107181098994,0.9478571644925362,0.7688374405227023
0.6856118635697797,0.003934404798105556,0.048692705762831245,0.9480173736856898,0.7719780002998675
0.6919022300026632,0.0038800525100315675,0.049241849193361276,0.9481175044314114,0.7739822771425793
0.7093597412109374,0.0037092718996095952,0.04985545059488894,0.9483142613467532,0.7783064649764526
0.7165240201083096,0.004204964766844427,0.05055467527132462,0.9484514404683917,0.7815338241444465
0.7182098388671874,0.004028548682343203,0.051285647903624554,0.9485771045542715,0.7843350772120061
0.7306271639737214,0.0042454143117584275,0.05202681836417211,0.9486907529506652,0.7872468022315502
0.7288722645152699,0.004138082846045998,0.05274701593266329,0.9487973921948585,0.7898823473711332
0.7114023382013492,0.0043984016994530195,0.05342796148299511,0.9488669830631344,0.7916341168951249
0.7138853593306107,0.004226419617399946,0.05406696124921462,0.9489676144625843,0.7945379510609314
0.6977757540616121,0.004500011871683973,0.05466228352463842,0.9490271922562885,0.7964001925368507
0.704104336825284,0.004296977469260194,0.05516582534583625,0.9491546086302189,0.8005902358576407
0.704104336825284,0.004532494515425034,0.05567321540410797,0.9492156883851088,0.8027128755060176
0.7094114823774857,0.00479638917725797,0.05622562983615165,0.9493155688039658,0.8058771078443101
0.7149028431285511,0.004966940935940689,0.05685135318446388,0.949438729621203,0.8093254109161876
0.7231310757723721,0.005030475900052428,0.05758059411008043,0.9496134577724862,0.8128684042326597
0.7318531383167612,0.0051856373792699695,0.05840950437592651,0.9498072107654567,0.8179422231691262
0.7566231467507101,0.00484493435244826,0.05938214629650451,0.9498773022874618,0.8204672963567816
0.7521401145241475,0.004839441910706066,0.060394425058949874,0.9499518996930243,0.824286469553158
0.7619688554243607,0.004461836540928854,0.06149328915557151,0.9499694225735251,0.8256436963915519
0.7586644952947441,0.005060541297297577,0.06263294456518276,0.9499909506838555,0.8294944330027363
0.7675679987127129,0.004521309386668754,0.06383802000506034,0.949979936301826,0.8330216446117618
0.7716192072088066,0.004651611845709308,0.06510081900105513,0.9499614121138678,0.8352153019435491
0.7624764182350852,0.00482485261232829,0.06640614101672337,0.94991385000965,0.8397130885590514
0.7673744895241477,0.005149392985064838,0.0677387855156204,0.9499108460872783,0.8421276897947791
0.7879086581143464,0.004947059441092555,0.06917514000367486,0.9499166036051572,0.8458758453077166
0.7969338156960226,0.005278322333669844,0.0707100093608366,0.9498945748410985,0.8513599886371992
0.8211987582120028,0.004979785239806578,0.07231280010236274,0.9498607807144179,0.8553527606151761
0.8288629705255681,0.005378502182530442,0.07407952574326293,0.9498057088042711,0.8604818155276632
0.832674893465909,0.005050386001367951,0.07592032994784637,0.949785182001398,0.862991107007872
0.8338456587357954,0.0055916775776501115,0.07777999051409523,0.9497736669656403,0.8663999558112323
0.8214854847301136,0.005452764571919955,0.07965850744200909,0.9497654061791183,0.8687277576561314
0.8204003073952413,0.005167243420727052,0.08150681570888851,0.949752639509039,0.8719156625555513
0.7979368730024856,0.0049674844588214195,0.08335666327059732,0.9497401231658238,0.87402252049651
0.7954495516690341,0.0053604228951289745,0.08512916126710879,0.9497045767510925,0.8768158827103605
0.7876405195756391,0.005338710586366785,0.08689415520132515,0.9496500054946744,0.8791279028478414
0.7791681463068181,0.005442666488925163,0.08860084834386273,0.9495608891309828,0.8813294510333378
0.7586072054776278,0.00519061490459885,0.08860084834386273,0.9495088211432077,0.8825919876271655
0.7378761985085227,0.005777962893406874,0.09186453820674068,0.9494282158929022,0.8846120461772955
0.735847334428267,0.005442380424251075,0.09343288722645005,0.949347109988868,0.8865847596051708
0.718650401722301,0.00583059879343642,0.09499488665498701,0.949265503431105,0.8884943462033448
0.7027103770862926,0.005889442296893366,0.09658189962450825,0.9491776387017345,0.890419714508937
0.6879832874644887,0.005760169670679494,0.09822086379453454,0.949080261551521,0.8923766462293656
0.6747118863192472,0.005617351882148208,0.0998146111789362,0.9490004072818083,0.8944835041703243
0.6790245749733665,0.005762758555979852,0.10150379484278504,0.9489145451673522,0.8980186066330589
0.6836463234641332,0.0058241194285686415,0.10320625492454072,0.9489035307853231,0.9001570279888824
0.6701373707164417,0.005255966379390992,0.10497721362622237,0.9489075360151518,0.9020508328796382
0.6701373707164417,0.005228847448288804,0.10673989861819422,0.9489205530120957,0.9038262749647004
0.6572579123757101,0.005831986207105677,0.10850604702353284,0.9489385765463252,0.9059646963205239
0.6462938482111149,0.005636689854115612,0.1102698864866265,0.948923556934467,0.9083556249950675
0.6481765747070312,0.006124573155748186,0.1120271839466942,0.9488559686811053,0.911448839649978
0.6626523104580966,0.0063779406375752135,0.11381411283223475,0.948801147097823,0.9133899896629885
0.6492300553755326,0.0059113691541611,0.11554485745648835,0.948749329436912,0.9145026000363146
0.6363366560502486,0.005752031130702079,0.11722134193799105,0.9484344182416191,0.9165542220013094
0.626799843528054,0.005673048674190356,0.11885741993021215,0.9482203887726397,0.9172565079816195
0.6115356445312499,0.005865570199841907,0.12043769848485253,0.9478922102535383,0.9180929384750414
0.6010298989035865,0.005647789163469669,0.12197814778577243,0.9474331107844065,0.9194817287282433
0.5900731867009943,0.005987548176866919,0.12347896024482452,0.9468528531129523,0.9216832769137397
0.6017894398082384,0.006339722397118996,0.12506443391951594,0.9462750987101407,0.9239637336363273
0.5942908547141332,0.006670355947413303,0.12670262844212754,0.9456963429998722,0.9256760488917735
0.5861082597212357,0.0065336742461409025,0.12844164677609093,0.9453408788525615,0.9265519336537125
0.5768948641690341,0.006213138778841387,0.13021991712821457,0.9448369708747195,0.9278302519549868
0.567882745916193,0.005991267017629892,0.1319702877615474,0.9443826276160097,0.9291874787933523
0.5600582469593394,0.0061891379526866075,0.1336966069131651,0.9440559510580939,0.9307893220967856
0.5560759110884232,0.006458925546805466,0.13541061170614466,0.9437628182999951,0.932880398330326
0.569496709650213,0.006415529535748504,0.13716617745952853,0.9434218731108144,0.9358394684721247
0.5763227289373225,0.006348962286091553,0.13894252369311433,0.9431450115988953,0.9379542172667925
0.5709956776012071,0.006357687258650824,0.14068154202707772,0.9429377409552522,0.9396349691073169
0.565446680242365,0.006015611121393538,0.1423738042805862,0.9427585069204112,0.9416234642426105
0.576416709206321,0.006081062718821584,0.14406972235931548,0.9425397212410103,0.944827150849477
0.5960443670099431,0.006231218066242855,0.14580489245620454,0.9423204349078815,0.9478177844061122
0.5895455100319602,0.006473915335726943,0.14749927124010398,0.9421291851835532,0.9494748636855093
0.5938941261985085,0.006233449370700639,0.14921443050420535,0.9419209132324531,0.9515580490653406
0.5861040982333097,0.006106350836009716,0.15097846237915302,0.9417667118840425,0.9530099661482723
0.5771930347789416,0.005820271858702347,0.1527478817860053,0.9415494281658277,0.9539805411547775
0.5636368491432882,0.0056968635583069804,0.15451210607280652,0.9414457928440061,0.9544855557923029
0.5529832319779828,0.0063417391530712075,0.15623457698734944,0.9413101156835537,0.9551168240892025
0.5418952248313211,0.006576111940539753,0.15789778505094576,0.9411932130379241,0.9557165289712941
0.536427792635831,0.0062981715032097985,0.15950230749915573,0.9410873247743241,0.9573341539821456
0.5310954700816761,0.006097983444293048,0.1610673855173519,0.9410392620163777,0.9581863661829857
0.5292153098366477,0.00584152646398603,0.1626290001221813,0.9409879450091958,0.9604194777832902
0.5277405478737571,0.005997660563095419,0.16409864186093026,0.9409866933748743,0.9623290643814926
0.5241383639248933,0.006278747711840199,0.16556366571518977,0.9409879450091958,0.9635442558530656
0.5241383639248933,0.006721661646708399,0.1669750066622604,0.9411433979919279,0.9636705095124398
0.5132379705255681,0.006643480171284077,0.16832862405321336,0.9414325255201981,0.9632996393880262
0.49478627985174,0.006474044064830264,0.1696091249397509,0.9418508217104484,0.9624395363334202
0.47560660622336653,0.006491494009948751,0.17081766379299523,0.9421021498822084,0.9612480174230313
0.45588684082031244,0.006527423733012405,0.17081766379299523,0.9423725028956558,0.9594962478990681
0.43781932484019886,0.006598310559247866,0.17306253289040097,0.9426333434882597,0.9579338588642088
0.42039642333984356,0.006586324449404157,0.1741040582546125,0.9430093344384434,0.9567028856852176
0.40551847978071726,0.006564898205316055,0.17509036141680534,0.9433239953068717,0.9559059094603697
0.3915725708007812,0.006583778473804924,0.17509036141680534,0.9437297751539073,0.9547301722573707
0.3786265980113636,0.006431735099534763,0.17698042305594264,0.9440907464922323,0.9536096710303354
0.3664920460094105,0.0065521683273197795,0.17784608398585,0.9443866328458383,0.9527574588294954
0.35561551180752843,0.006374894048796348,0.17865536824261552,0.9447506081065351,0.9516843027247717
