one_beng_pressure_normalized,two_beng_pressure_normalized,three_beng_pressure_normalized,four_beng_pressure_normalized,five_beng_pressure_normalized,six_beng_pressure_normalized,seven_beng_pressure_normalized,eight_beng_pressure_normalized,one_beng_fre_normalized,two_beng_fre_normalized,three_beng_fre_normalized,four_beng_fre_normalized,five_beng_fre_normalized,six_beng_fre_normalized,seven_beng_fre_normalized,eight_beng_fre_normalized,one_time_flow_normalized,water_ele_normalized
0.4073272115440498,-0.24468879526911372,-0.44448210418038087,-0.8136197185942725,1.6316625663038509,-0.4525382939016342,0.38277577206439517,0.4338926489546241,0.2841469953218435,-0.33631537176483023,-0.5680432707060413,-0.8705624237490706,1.655304890410412,-0.5330972514732149,0.32316945154334664,0.4221591091026609,0.163767920370779,0.09405463331322199
-0.5895263971309659,-0.2633354669023357,-0.4582680811834776,-0.8378368106049339,0.787086461374567,1.006196095323736,-1.8736476239917819,-1.7517640174810813,-0.12913498175787305,-0.33631537176483023,-0.5680432707060413,-0.8705624237490706,1.3468553874819904,1.546673867749258,-2.063908720023533,-1.935588059086199,-1.5003128024788277,-1.23281185724407
-0.19732169863587784,-0.24468879526911372,-0.4582680811834776,-0.8257282645996032,-0.3980445245745895,1.3821585667735736,-1.8595449777664308,-0.0756469419935772,0.19230655597079535,-0.33631537176483023,-0.5680432707060413,-0.8705624237490706,-0.6160050856988754,1.8029836887801964,-2.063908720023533,0.3496130423891575,-0.7668792100402742,-0.6372297393234676
0.30927603692027766,-0.31927548180200155,1.6372004232872273,-0.8136197185942725,-0.5751330627049233,-0.49765379047561464,0.31226254093763955,0.35343902933122384,0.2841469953218435,-0.33631537176483023,1.7058980613684418,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.39799948826958115,0.3858860757459092,0.16188571269129598,0.1468277323694776
0.7831900476018425,-0.31927548180200155,2.023207779373936,-0.8136197185942725,-0.5887552579457183,-0.5126922893336082,0.6930339890221194,0.7288892542404247,0.5596683133749878,-0.33631537176483023,1.9815273137411065,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.615006594775661,0.639797309243171,0.7455792275176442,0.8781121050061672
0.8648993597883193,-0.2633354669023357,2.0921376643894196,-0.8257282645996032,-0.5478886722233335,-0.46757679275962766,0.7776498663742261,0.7959339372599249,0.5596683133749878,-0.33631537176483023,1.9815273137411065,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.615006594775661,0.7123433759566744,0.7604277547668992,0.9535022465151042
-2.2073707784232046,-0.22604212363589174,0.8789716881169065,-0.7894026265836113,0.7734642661337721,-0.43749979504364067,-0.4915882939073734,-1.711537207669381,-2.7098513275223253,-0.33631537176483023,1.4302688089957771,-0.8705624237490706,1.2417021478473012,-0.5330972514732149,0.02384930463840877,-1.935588059086199,-1.5291733202309008,-1.3458970695074757
-0.1809798361985825,-0.22604212363589174,1.2511930672005185,-0.7894026265836113,-0.4933998912601538,-0.43749979504364067,-0.11081684582289361,-1.711537207669381,0.2014905999059,-0.33631537176483023,1.6369907482752757,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.31568644787072336,-1.935588059086199,-0.7016293438181957,-0.5693786119654244
0.3583016242321638,-0.30062881016877957,1.6923443312996143,-0.8499453566102646,-0.5751330627049233,-0.49765379047561464,0.3404678333883418,0.39366583914292397,0.2933310392569484,-0.33631537176483023,1.7058980613684418,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.39799948826958115,0.4221591091026609,0.06798446290375376,0.1468277323694776
0.7668481851645471,-0.30062881016877957,2.023207779373936,-0.8499453566102646,-0.5615108674641284,-0.49765379047561464,0.6789313427967683,0.7154803176365246,0.5688523573100928,-0.33631537176483023,1.9815273137411065,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.615006594775661,0.639797309243171,0.7671200487383943,0.847956048402592
0.6851388729780704,-0.30062881016877957,1.9542778943584522,-0.8499453566102646,-0.5615108674641284,-0.49765379047561464,0.650726050346066,0.6618445712209244,0.4770119179590447,-0.33631537176483023,1.9126200006479404,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.615006594775661,0.5672512425296676,0.5774353414838269,0.7122537936865054
0.9792923968493867,-0.37521549670166743,2.188639503411097,-0.8378368106049339,-0.6159996484273079,-0.5427692870495953,0.876368389951684,0.9032054300911253,0.6515087527260359,-0.33631537176483023,2.0504346268342726,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.7646666682281299,0.7848894426701778,0.9634970499644571,1.292757883305321
-2.2890800906096813,-0.30062881016877957,0.8100418031014227,0.37301778992813456,-0.5615108674641284,-0.4826152916176211,-1.9018529164424842,-0.4913239767144782,-2.7098513275223253,-0.33631537176483023,1.4302688089957771,0.8689584384559933,-0.6160050856988754,-0.5330972514732149,-2.063908720023533,0.06668338220649447,-1.4911108982680217,-1.391131154412838
-2.305421953046977,-0.31927548180200155,0.8100418031014227,0.34880069791747315,-0.5751330627049233,-0.5126922893336082,-1.9159555626678353,-0.5047329133183782,-2.7098513275223253,-0.33631537176483023,1.395815152449194,0.8689584384559933,-0.6160050856988754,-0.5330972514732149,-2.063908720023533,0.06668338220649447,-1.5415122372408452,-1.315741012903901
-2.3381056779215674,-0.37521549670166743,0.8651857111138098,0.38512633593346524,-0.6159996484273079,-0.5427692870495953,-1.9441608551185374,-0.45109716690277807,-2.7098513275223253,-0.33631537176483023,1.4302688089957771,0.8689584384559933,-0.6160050856988754,-0.5330972514732149,-2.063908720023533,0.20452090896215078,-1.4381999490558877,-1.1423436874333455
0.5217202486051173,-0.6735622428332189,-0.761559575251606,1.426461292391904,-0.8339547722800263,-0.7833852687774913,0.481494295641853,0.5277552051819244,0.5688523573100928,-0.33631537176483023,-0.5680432707060413,1.2902956715160434,-0.6160050856988754,-0.5330972514732149,0.6224895984482846,0.639797309243171,0.5328897597360619,0.8931901333079548
-2.2727382281723862,-0.30062881016877957,1.5269126072624533,0.9663365441893379,-0.5615108674641284,-0.49765379047561464,0.17123607868412838,0.23275859989612344,-2.7098513275223253,-0.33631537176483023,1.6369907482752757,1.049531538338872,-0.6160050856988754,-0.5330972514732149,0.31568644787072336,0.4221591091026609,-0.24278893839755522,-0.07934269215733354
-2.2890800906096813,-0.31927548180200155,1.45798272224697,0.8936852681573537,-0.5751330627049233,-0.5126922893336082,0.128928140008075,0.16571391687662324,-2.7098513275223253,-0.33631537176483023,1.6369907482752757,1.049531538338872,-0.6160050856988754,-0.5330972514732149,0.32316945154334664,0.3496130423891575,-0.2172745676312297,-0.21504494687342002
-2.240054503297795,-0.2633354669023357,1.030617435150971,-0.8257282645996032,-0.5478886722233335,-0.4826152916176211,-0.3364591854285115,-0.2767809910520779,-2.7098513275223253,-0.33631537176483023,1.4991761220889432,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.17350937809087771,0.20452090896215078,-1.0000638281095604,-1.006641432717259
-2.2563963657350907,-0.2633354669023357,0.9203296191261968,-0.8136197185942725,-0.5342664769825386,-0.46757679275962766,-0.4492803552313201,-0.38405248388327784,-2.7098513275223253,-0.33631537176483023,1.4302688089957771,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.09867934136464324,0.13922944891999786,-1.08120789251394,-1.240350871394964
0.06414810036084737,-0.2819821385355577,1.444196745243873,-0.8378368106049339,-0.5615108674641284,-0.4826152916176211,0.08662020133202167,0.15230498027272318,0.10046611661974725,-0.33631537176483023,1.6369907482752757,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.31568644787072336,0.3496130423891575,0.11754926513014019,-0.3582862157404003
0.1948829998592102,-0.2633354669023357,1.5544845612686469,-0.8136197185942725,-0.5342664769825386,-0.46757679275962766,0.21354401736018172,0.2595764731039235,0.19230655597079535,-0.33631537176483023,1.7058980613684418,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.31568644787072336,0.3496130423891575,0.08534260039231947,-0.12457677706269533
0.5380621110424126,-0.24468879526911372,1.830204101330582,-0.7894026265836113,-0.5342664769825386,-0.4525382939016342,0.4955969418672041,0.5411641417858245,0.4678278740239397,-0.33631537176483023,1.843712687554774,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.46534652132319204,0.4947051758161643,0.48395236006950315,0.4106932276507573
1.0446598465985681,-0.22604212363589174,2.2713553654296774,-0.7772940805782806,-0.5206442817417436,-0.43749979504364067,0.9468816210784395,0.9702501131106251,0.5688523573100928,-0.33631537176483023,1.9126200006479404,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.6898366315018954,0.7123433759566744,0.4826975549498478,1.2022897134945962
1.110027296347749,-0.22604212363589174,2.3264992734420646,-0.7772940805782806,-0.5070220865009487,-0.43749979504364067,1.0032922059798437,1.0238858595262252,0.5688523573100928,-0.33631537176483023,1.9815273137411065,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.697319635174519,0.7123433759566744,0.4785148712176633,1.2776798550035333
1.14271102122234,-0.2819821385355577,2.3402852504451612,-0.8136197185942725,-0.5478886722233335,-0.46757679275962766,1.0173948522051948,1.0372947961301253,0.6515087527260359,-0.33631537176483023,1.9815273137411065,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.697319635174519,0.7123433759566744,0.48938984892134296,1.3756870389651512
-2.2073707784232046,-0.22604212363589174,1.030617435150971,0.5062117959867718,-0.5070220865009487,-0.43749979504364067,-0.3364591854285115,-1.711537207669381,-2.7098513275223253,-0.33631537176483023,1.4991761220889432,0.9291494717502862,-0.6160050856988754,-0.5330972514732149,0.24085641114448889,-1.935588059086199,-1.2610632929978738,-0.9538683336610029
-2.2563963657350907,-0.2819821385355577,1.0581893891571643,0.5183203419921025,-0.5478886722233335,-0.4826152916176211,-0.30825389297780925,-1.7517640174810813,-2.7098513275223253,-0.33631537176483023,1.5680834351821094,0.9893405050445792,-0.6160050856988754,-0.5330972514732149,0.24085641114448889,-1.935588059086199,-1.2081523437857398,-0.8407831213975973
-2.2563963657350907,-0.2633354669023357,1.4166247912376797,0.8452510841360313,-0.5478886722233335,-0.46757679275962766,0.05841490888131982,0.12548710706492308,-2.7098513275223253,-0.33631537176483023,1.5680834351821094,0.9893405050445792,-0.6160050856988754,-0.5330972514732149,0.2483394148171122,0.2770669756756542,-0.44313948916919316,-0.37336424404218793
0.6034295607915936,-0.2819821385355577,1.885348009342969,1.2811587403279356,-0.5478886722233335,-0.4826152916176211,0.5802128192193104,0.5947998882014243,0.2841469953218435,-0.33631537176483023,1.7058980613684418,1.109722571633165,-0.6160050856988754,-0.5330972514732149,0.39799948826958115,0.4221591091026609,0.43710630226903663,0.5614735106686314
1.3224715080325888,-0.30062881016877957,2.5057169744823224,1.8260433105678164,-0.5751330627049233,-0.49765379047561464,1.172523960684057,1.1713841621691259,0.6515087527260359,-0.33631537176483023,1.9126200006479404,1.2902956715160434,-0.6160050856988754,-0.5330972514732149,0.6898366315018954,0.7123433759566744,0.742651348905115,1.7752547889625185
0.7668481851645471,-0.30062881016877957,-0.4858400351896711,1.3901356543759118,-0.5615108674641284,-0.4826152916176211,0.6930339890221194,0.7154803176365246,0.4678278740239397,-0.33631537176483023,-0.5680432707060413,1.2301046382217506,-0.6160050856988754,-0.5330972514732149,0.5102445433589329,0.530978209172916,0.12277761979537082,0.727331821988293
0.30927603692027766,-0.30062881016877957,-0.49962601219276787,1.0632049122319835,-0.5751330627049233,-0.49765379047561464,0.31226254093763955,0.36684796593512387,0.19230655597079535,-0.33631537176483023,-0.5680432707060413,1.109722571633165,-0.6160050856988754,-0.5330972514732149,0.31568644787072336,0.3496130423891575,-0.18925058662559352,0.048820548407859654
0.27659231204568696,-0.31927548180200155,-0.49962601219276787,1.038987820221322,-0.5751330627049233,-0.49765379047561464,0.2840572484869373,0.32662115612342374,0.19230655597079535,-0.33631537176483023,-0.5680432707060413,1.049531538338872,-0.6160050856988754,-0.5330972514732149,0.31568644787072336,0.3496130423891575,-0.25554612378071795,-0.003952550648396493
0.5707458359170033,-0.31927548180200155,-0.4858400351896711,1.2448331023119434,-0.5751330627049233,-0.49765379047561464,0.537904880543257,0.5679820149936242,0.3759874346728916,-0.33631537176483023,-0.5680432707060413,1.260200154868897,-0.6160050856988754,-0.5330972514732149,0.5102445433589329,0.530978209172916,0.40845491870357276,0.47854435500880105
0.5380621110424126,-0.30062881016877957,-0.4858400351896711,1.2206160103012824,-0.5615108674641284,-0.4826152916176211,0.5096995880925552,0.5411641417858245,0.3759874346728916,-0.33631537176483023,-0.5680432707060413,1.2301046382217506,-0.6160050856988754,-0.5330972514732149,0.4728295249958156,0.530978209172916,0.3800126693247181,0.39561519934897016
-2.2563963657350907,-0.2819821385355577,0.9341155961292935,0.4214519739494573,-0.5478886722233335,-0.4826152916176211,-0.43517770900596897,-1.7517640174810813,-2.7098513275223253,-0.33631537176483023,1.4647224655423603,0.8990539551031397,-0.6160050856988754,-0.5330972514732149,0.09867934136464324,-1.935588059086199,-1.4582768309703733,-1.1348046732824522
-2.2727382281723862,-0.31927548180200155,1.333908929219099,0.7725998081040472,-0.5751330627049233,-0.49765379047561464,-0.012098322245435777,0.05844242404542324,-2.7098513275223253,-0.33631537176483023,1.5680834351821094,0.9893405050445792,-0.6160050856988754,-0.5330972514732149,0.21092439645399494,0.20452090896215078,-0.5253292245066188,-0.42613734309844353
0.668797010540775,-0.20739545200266976,1.9267059403522593,-0.8015111725889418,-0.5070220865009487,-0.42246129618564715,0.5943154654446615,0.6350266980131244,0.3759874346728916,-0.33631537176483023,1.843712687554774,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.5027615396863093,0.4947051758161643,0.3076522407579261,0.4936223833105881
0.8158737724764332,-0.18874878036944778,2.0507797333801294,-0.7894026265836113,-0.4933998912601538,-0.40742279732765363,0.7071366352474705,0.7422981908443248,0.4678278740239397,-0.33631537176483023,1.843712687554774,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.5027615396863093,0.5672512425296676,0.3155993398490767,0.6896367512338245
0.8158737724764332,-0.22604212363589174,2.0507797333801294,-0.8136197185942725,-0.5206442817417436,-0.43749979504364067,0.7212392814728216,0.7557071274482248,0.4678278740239397,-0.33631537176483023,1.843712687554774,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.5401765580494265,0.5672512425296676,0.3319118064045962,0.7348708361391864
-2.1583451911113185,-0.20739545200266976,1.0581893891571643,0.5183203419921025,-0.4797776960193589,-0.43749979504364067,-1.8172370390903774,-0.2901899276559779,-2.7098513275223253,-0.33631537176483023,1.4991761220889432,0.9291494717502862,-0.6160050856988754,-0.5330972514732149,-2.063908720023533,0.13197484224864742,-1.4423826327880722,-1.0141804468681528
-2.2237126408605,-0.2633354669023357,0.9203296191261968,0.3972348819387959,-0.5342664769825386,-0.46757679275962766,-1.8595449777664308,-0.3974614204871779,-2.7098513275223253,-0.33631537176483023,1.4302688089957771,0.8689584384559933,-0.6160050856988754,-0.5330972514732149,-2.063908720023533,0.13197484224864742,-1.4756349684589392,-1.2177338289422825
-0.13195424888669643,-0.2819821385355577,1.2649790442036153,0.7120570780773936,-0.5751330627049233,-0.46757679275962766,-1.8736476239917819,-0.03542013218187707,0.008625677268699125,-0.33631537176483023,1.4302688089957771,0.8689584384559933,-0.6160050856988754,-0.5330972514732149,-2.063908720023533,0.20452090896215078,-0.6727688260661226,-0.6598467817761485
0.1621992749846195,-0.2819821385355577,1.4855546762531633,0.9057938141626845,-0.5615108674641284,-0.46757679275962766,-1.8736476239917819,0.17912285348052326,0.19230655597079535,-0.33631537176483023,1.6369907482752757,1.049531538338872,-0.6160050856988754,-0.5330972514732149,-2.063908720023533,0.3133400090324059,-0.2764595424416405,-0.21504494687342002
0.44001093641864053,-0.2633354669023357,-0.4582680811834776,1.1358561882639677,-0.5751330627049233,-0.46757679275962766,0.38277577206439517,0.4338926489546241,0.2933310392569484,-0.33631537176483023,-0.5680432707060413,1.109722571633165,-0.6160050856988754,-0.5330972514732149,0.3905164845969576,0.4221591091026609,0.11253004465151878,0.1015936474641158
0.619771423228889,-0.2819821385355577,-0.4582680811834776,1.2569416483172742,-0.5615108674641284,-0.46757679275962766,0.537904880543257,0.5813909515975242,0.3759874346728916,-0.33631537176483023,-0.5680432707060413,1.109722571633165,-0.6160050856988754,-0.5330972514732149,0.46534652132319204,0.4947051758161643,0.12465982747485385,0.4182322418016511
0.6524551481034797,-0.2819821385355577,-0.47205405818657437,1.2932672863332664,-0.5615108674641284,-0.4826152916176211,0.5802128192193104,0.6082088248053243,0.3759874346728916,-0.33631537176483023,-0.5680432707060413,1.1699136049274577,-0.6160050856988754,-0.5330972514732149,0.46534652132319204,0.4947051758161643,0.11817666768996786,0.4860833691596943
-2.1583451911113185,-0.18874878036944778,0.8651857111138098,0.34880069791747315,-0.4797776960193589,-0.40742279732765363,-0.5197935863580757,-1.684719334461581,-2.7098513275223253,-0.33631537176483023,1.361361495902611,0.8087674051617004,-0.6160050856988754,-0.5330972514732149,-0.050980732087825706,-1.935588059086199,-1.6636466022206327,-1.4288262251673065
-2.1583451911113185,-0.18874878036944778,1.347694906222196,0.7847083541093778,-0.4797776960193589,-0.40742279732765363,0.0020043239799153417,0.09866923385712337,-2.7098513275223253,-0.33631537176483023,1.4991761220889432,0.9291494717502862,-0.6160050856988754,-0.5330972514732149,0.16602637441825444,0.20452090896215078,-0.6035454102984691,-0.5919956544181052
-2.1583451911113185,-0.18874878036944778,1.3614808832252927,0.7968169001147085,-0.4933998912601538,-0.40742279732765363,0.0020043239799153417,0.07185136064932328,-2.7098513275223253,-0.33631537176483023,1.5336297786355264,0.9291494717502862,-0.6160050856988754,-0.5330972514732149,0.16602637441825444,0.20452090896215078,-0.5491705217800704,-0.5769176261163176
0.3746434866694591,-0.20739545200266976,1.6785583542965177,-0.7894026265836113,-0.5070220865009487,-0.42246129618564715,0.3263651871629907,0.39366583914292397,0.19230655597079535,-0.33631537176483023,1.7058980613684418,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.31568644787072336,0.3496130423891575,-0.061469598607356776,0.018664491804284943
0.7668481851645471,-0.24468879526911372,2.0094218023708392,-0.8136197185942725,-0.5478886722233335,-0.4525382939016342,0.6930339890221194,0.7154803176365246,0.4678278740239397,-0.33631537176483023,1.9126200006479404,-0.8705624237490706,-0.6160050856988754,-0.5330972514732149,0.5775915764125438,0.6035242758864193,0.5370724434682463,0.7650268927427616
1.110027296347749,-0.2819821385355577,2.3127132964389676,1.6565236664931866,-0.5615108674641284,-0.4826152916176211,0.9891895597544925,0.9970679863184252,0.5596683133749878,-0.33631537176483023,1.9126200006479404,1.2902956715160434,-0.6160050856988754,-0.5330972514732149,0.615006594775661,0.639797309243171,1.0216363538418216,1.3379919682106827
1.469548269968247,-0.2633354669023357,2.6160047905070964,1.9350202246157926,-0.5478886722233335,2.9010469514309176,1.3135504229375683,1.3054735282081262,0.6515087527260359,-0.33631537176483023,1.9815273137411065,1.3504867048103364,-0.6160050856988754,2.1618174382235105,0.6898366315018954,0.639797309243171,1.440322995433491,2.061737326696479
-0.05024493670021966,-0.18874878036944778,1.333908929219099,0.7847083541093778,-0.4797776960193589,-0.42246129618564715,-1.8172370390903774,0.03162455083762315,0.008625677268699125,-0.33631537176483023,1.4991761220889432,0.9291494717502862,-0.6160050856988754,-0.5330972514732149,-2.063908720023533,0.20452090896215078,-0.5711296113740392,-0.6146126968707861
-2.174687053548614,-0.18874878036944778,0.961687550135487,0.433560519954788,-0.4933998912601538,-0.42246129618564715,-1.8172370390903774,-0.35723461067547774,-2.7098513275223253,-0.33631537176483023,1.4302688089957771,0.8689584384559933,-0.6160050856988754,-0.5330972514732149,-2.063908720023533,0.20452090896215078,-1.3917721596286396,-1.164960729886027
-2.2237126408605,-0.24468879526911372,1.278765021206712,0.7241656240827243,-0.5342664769825386,-0.4525382939016342,-0.06850890714684026,-0.008602258974076982,-2.7098513275223253,-0.33631537176483023,1.4302688089957771,0.8689584384559933,-0.6160050856988754,-0.5330972514732149,0.16602637441825444,0.20452090896215078,-0.6794611200376179,-0.6824638242288299
0.5870876983542983,-0.24468879526911372,-0.44448210418038087,1.2327245563066132,-0.5342664769825386,-0.4525382939016342,0.5238022343179064,0.5679820149936242,0.3759874346728916,-0.33631537176483023,-0.5680432707060413,1.1699136049274577,-0.6160050856988754,-0.5330972514732149,0.46534652132319204,0.4947051758161643,0.2796282597522899,0.3654591427453955
0.668797010540775,-0.24468879526911372,-0.4582680811834776,1.2932672863332664,-0.5478886722233335,-0.4525382939016342,0.5802128192193104,0.6216177614092243,0.4678278740239397,-0.33631537176483023,-0.5680432707060413,1.1699136049274577,-0.6160050856988754,-0.5330972514732149,0.5401765580494265,0.4947051758161643,0.367882886501383,0.5011613974614819
